Row ID,Orginal
3668,Tracy went out with their friends and ended up going home with them. 
3669,Tracy went out with their friends and ended up going home with them. 
3670,Tracy went out with their friends and ended up going home with them. 
3671,---------------
3672,Quinn turned the scale upside down at the market angrily because he thought he was being cheated. 
3673,Quinn turned the scale upside down at the market angrily because he thought he was being cheated. 
3674,Quinn turned the scale upside down at the market angrily because he thought he was being cheated. 
3675,---------------
3676,Ash always ate with her bed-bound mother. 
3677,Ash always ate with her bed-bound mother. 
3678,Ash always ate with her bed-bound mother. 
3679,---------------
3680,"Alex was ignoring Jordan yesterday, but Jordan demanded Alex's attention. "
3681,"Alex was ignoring Jordan yesterday, but Jordan demanded Alex's attention. "
3682,"Alex was ignoring Jordan yesterday, but Jordan demanded Alex's attention. "
3683,---------------
3684,Kai told Kendall the reason so mad last night. 
3685,Kai told Kendall the reason so mad last night. 
3686,Kai told Kendall the reason so mad last night. 
3687,---------------
3688,Ash used logical thought throughout the writing of the fantasy book. 
3689,Ash used logical thought throughout the writing of the fantasy book. 
3690,Ash used logical thought throughout the writing of the fantasy book. 
3691,---------------
3692,"Walking through the park, Bailey could hear the band that had trumpets. "
3693,"Walking through the park, Bailey could hear the band that had trumpets. "
3694,"Walking through the park, Bailey could hear the band that had trumpets. "
3695,---------------
3696,Alex and Aubrey love challenging each other.  This time it is arm wrestling. 
3697,Alex and Aubrey love challenging each other.  This time it is arm wrestling. 
3698,Alex and Aubrey love challenging each other.  This time it is arm wrestling. 
3699,---------------
3700,Cameron turned and looked at skylar in a way that was suggestive and not polite. 
3701,Cameron turned and looked at skylar in a way that was suggestive and not polite. 
3702,Cameron turned and looked at skylar in a way that was suggestive and not polite. 
3703,---------------
3704,sasha was bored so she gave bob a haircut for free. 
3705,sasha was bored so she gave bob a haircut for free. 
3706,sasha was bored so she gave bob a haircut for free. 
3707,---------------
3708,Sasha got revenge on the people by putting some sand in their food at lunch. 
3709,Sasha got revenge on the people by putting some sand in their food at lunch. 
3710,Sasha got revenge on the people by putting some sand in their food at lunch. 
3711,---------------
3712,Taylor taught math in the schools after studying to be a teacher for four years. 
3713,Taylor taught math in the schools after studying to be a teacher for four years. 
3714,Taylor taught math in the schools after studying to be a teacher for four years. 
3715,---------------
3716,Tracy gave birth to Addison in the hospital last week. 
3717,Tracy gave birth to Addison in the hospital last week. 
3718,Tracy gave birth to Addison in the hospital last week. 
3719,---------------
3720,Cameron got to the yard and stopped the dog fight before someone else. 
3721,Cameron got to the yard and stopped the dog fight before someone else. 
3722,Cameron got to the yard and stopped the dog fight before someone else. 
3723,---------------
3724,Riley ate a fish burger from a street vendor and at the time was concerned it didnt smell right but decided to eat it anyway.  Later that day he started to feel unwell. 
3725,Riley ate a fish burger from a street vendor and at the time was concerned it didnt smell right but decided to eat it anyway.  Later that day he started to feel unwell. 
3726,Riley ate a fish burger from a street vendor and at the time was concerned it didnt smell right but decided to eat it anyway.  Later that day he started to feel unwell. 
3727,---------------
3728,Robin bought a new watch for Addison and put it on their wrist. 
3729,Robin bought a new watch for Addison and put it on their wrist. 
3730,Robin bought a new watch for Addison and put it on their wrist. 
3731,---------------
3732,jan went to the same school for years so she was best friends with a girl. 
3733,jan went to the same school for years so she was best friends with a girl. 
3734,jan went to the same school for years so she was best friends with a girl. 
3735,---------------
3736,Jesse paid another bill for the others so they wouldn't get kicked out. 
3737,Jesse paid another bill for the others so they wouldn't get kicked out. 
3738,Jesse paid another bill for the others so they wouldn't get kicked out. 
3739,---------------
3740,Jan came over one night. The house was messy and smelled. 
3741,Jan came over one night. The house was messy and smelled. 
3742,Jan came over one night. The house was messy and smelled. 
3743,---------------
3744,Remy was prepared for the test and they took it and got a very good grade on it. 
3745,Remy was prepared for the test and they took it and got a very good grade on it. 
3746,Remy was prepared for the test and they took it and got a very good grade on it. 
3747,---------------
3748,Addison was at a party with friends but knew they had to get up early in the morning for work so Addison said their goodbyes then left for home. 
3749,Addison was at a party with friends but knew they had to get up early in the morning for work so Addison said their goodbyes then left for home. 
3750,Addison was at a party with friends but knew they had to get up early in the morning for work so Addison said their goodbyes then left for home. 
3751,---------------
3752,Skylar wore it to school to show his school spirit on game day. 
3753,Skylar wore it to school to show his school spirit on game day. 
3754,Skylar wore it to school to show his school spirit on game day. 
3755,---------------
3756,quinn was bored of wearing pants so she wore jeans to school the next day. 
3757,quinn was bored of wearing pants so she wore jeans to school the next day. 
3758,quinn was bored of wearing pants so she wore jeans to school the next day. 
3759,---------------
3760,Alex walked Robin towards the execution chamber for her last meal. 
3761,Alex walked Robin towards the execution chamber for her last meal. 
3762,Alex walked Robin towards the execution chamber for her last meal. 
3763,---------------
3764,Remy answered the silly question they were asked happily. 
3765,Remy answered the silly question they were asked happily. 
3766,Remy answered the silly question they were asked happily. 
3767,---------------
3768,Kendall took Skylar's schedule into account when planning the trip for their summer vacation. 
3769,Kendall took Skylar's schedule into account when planning the trip for their summer vacation. 
3770,Kendall took Skylar's schedule into account when planning the trip for their summer vacation. 
3771,---------------
3772,jordan went to prison for 25 years for armed robbery and paid their debt to society. 
