Row ID,Orginal
4716,Sasha was bullied by the people in her building so she got revenge on them. 
4717,Sasha was bullied by the people in her building so she got revenge on them. 
4718,Sasha was bullied by the people in her building so she got revenge on them. 
4719,---------------
4720,Austin took them out for dinner after working hard and got promoted in the new job. 
4721,Austin took them out for dinner after working hard and got promoted in the new job. 
4722,Austin took them out for dinner after working hard and got promoted in the new job. 
4723,---------------
4724,Sydney made some friends after moving to a new small town. 
4725,Sydney made some friends after moving to a new small town. 
4726,Sydney made some friends after moving to a new small town. 
4727,---------------
4728,Quinn hired Lee for a photo shoot as a swimwear model. Quinn posed Lee in several positions and thought he looked best after she crossed his arms. 
4729,Quinn hired Lee for a photo shoot as a swimwear model. Quinn posed Lee in several positions and thought he looked best after she crossed his arms. 
4730,Quinn hired Lee for a photo shoot as a swimwear model. Quinn posed Lee in several positions and thought he looked best after she crossed his arms. 
4731,---------------
4732,Austin served without pay because he really loved his country and wanted to help out. 
4733,Austin served without pay because he really loved his country and wanted to help out. 
4734,Austin served without pay because he really loved his country and wanted to help out. 
4735,---------------
4736,Sasha went with Austin to a dance that the school was having. 
4737,Sasha went with Austin to a dance that the school was having. 
4738,Sasha went with Austin to a dance that the school was having. 
4739,---------------
4740,Bailey told Alex to send the letter overnight since it was important. 
4741,Bailey told Alex to send the letter overnight since it was important. 
4742,Bailey told Alex to send the letter overnight since it was important. 
4743,---------------
4744,Lee made copies so that everyone at the table could follow along. 
4745,Lee made copies so that everyone at the table could follow along. 
4746,Lee made copies so that everyone at the table could follow along. 
4747,---------------
4748,Austin had lost a lot of weight recently so he wrapped a belt around his waist. 
4749,Austin had lost a lot of weight recently so he wrapped a belt around his waist. 
4750,Austin had lost a lot of weight recently so he wrapped a belt around his waist. 
4751,---------------
4752,Taylor gave help to a friend when she was moving houses. 
4753,Taylor gave help to a friend when she was moving houses. 
4754,Taylor gave help to a friend when she was moving houses. 
4755,---------------
4756,Kai went camping with friends and ate something made him really ill. 
4757,Kai went camping with friends and ate something made him really ill. 
4758,Kai went camping with friends and ate something made him really ill. 
4759,---------------
4760,austin went to the restaurant for dinner but wanted dessert instead. 
4761,austin went to the restaurant for dinner but wanted dessert instead. 
4762,austin went to the restaurant for dinner but wanted dessert instead. 
4763,---------------
4764,Addison was making a speech in front of a lot of people. Addison regarded every comment made. 
4765,Addison was making a speech in front of a lot of people. Addison regarded every comment made. 
4766,Addison was making a speech in front of a lot of people. Addison regarded every comment made. 
4767,---------------
4768,Quinn murdered Remy's wife while Remy was away on a business trip. 
4769,Quinn murdered Remy's wife while Remy was away on a business trip. 
4770,Quinn murdered Remy's wife while Remy was away on a business trip. 
4771,---------------
4772,"Wanting to make some extra money for college, Cameron worked every day at the supermarket. "
4773,"Wanting to make some extra money for college, Cameron worked every day at the supermarket. "
4774,"Wanting to make some extra money for college, Cameron worked every day at the supermarket. "
4775,---------------
4776,Casey is talented and well liked by others. 
4777,Casey is talented and well liked by others. 
4778,Casey is talented and well liked by others. 
4779,---------------
4780,Riley was the best of friends when he was in a good mood. 
4781,Riley was the best of friends when he was in a good mood. 
4782,Riley was the best of friends when he was in a good mood. 
4783,---------------
4784,Addison regarded every person carefully before they decided whom to talk to. 
4785,Addison regarded every person carefully before they decided whom to talk to. 
4786,Addison regarded every person carefully before they decided whom to talk to. 
4787,---------------
4788,Cameron layered clothes on to walk to the city in the middle of winter. 
4789,Cameron layered clothes on to walk to the city in the middle of winter. 
