Row ID,Orginal
5764,Bailey felt bad for being late for her doctor appointment. 
5765,Bailey felt bad for being late for her doctor appointment. 
5766,Bailey felt bad for being late for her doctor appointment. 
5767,---------------
5768,Remy wanted to learn how to sew because her favourite dress was ripped. 
5769,Remy wanted to learn how to sew because her favourite dress was ripped. 
5770,Remy wanted to learn how to sew because her favourite dress was ripped. 
5771,---------------
5772,Robin decided to let Carson explain the problem to everyone more thoroughly. 
5773,Robin decided to let Carson explain the problem to everyone more thoroughly. 
5774,Robin decided to let Carson explain the problem to everyone more thoroughly. 
5775,---------------
5776,Taylor gave rise to Kendall after he was dismissed as king for committing a crime. 
5777,Taylor gave rise to Kendall after he was dismissed as king for committing a crime. 
5778,Taylor gave rise to Kendall after he was dismissed as king for committing a crime. 
5779,---------------
5780,"Remy thought she was having a boy, but Remy gave birth to a baby girl. "
5781,"Remy thought she was having a boy, but Remy gave birth to a baby girl. "
5782,"Remy thought she was having a boy, but Remy gave birth to a baby girl. "
5783,---------------
5784,Taylor proved Carson's point that day by getting the job done in a fast time. 
5785,Taylor proved Carson's point that day by getting the job done in a fast time. 
5786,Taylor proved Carson's point that day by getting the job done in a fast time. 
5787,---------------
5788,Alex made their escape into the night after stealing money out of their mother's purse. 
5789,Alex made their escape into the night after stealing money out of their mother's purse. 
5790,Alex made their escape into the night after stealing money out of their mother's purse. 
5791,---------------
5792,Sasha was a doctor at a hospital who had been questioned about a patient. 
5793,Sasha was a doctor at a hospital who had been questioned about a patient. 
5794,Sasha was a doctor at a hospital who had been questioned about a patient. 
5795,---------------
5796,Alex tied Riley with a rope and set her on fire with a match. 
5797,Alex tied Riley with a rope and set her on fire with a match. 
5798,Alex tied Riley with a rope and set her on fire with a match. 
5799,---------------
5800,Robin sat at Jordan's feet because she wanted to know him a little better. 
5801,Robin sat at Jordan's feet because she wanted to know him a little better. 
5802,Robin sat at Jordan's feet because she wanted to know him a little better. 
5803,---------------
5804,Alex played a role in the economy by investing and saving in a high yield account. 
5805,Alex played a role in the economy by investing and saving in a high yield account. 
5806,Alex played a role in the economy by investing and saving in a high yield account. 
5807,---------------
5808,Tracy gave it to their friend after their friend seemed to really like the object. 
5809,Tracy gave it to their friend after their friend seemed to really like the object. 
5810,Tracy gave it to their friend after their friend seemed to really like the object. 
5811,---------------
5812,"Alex saw that John was having trouble finding a van to move his furniture. Alex, being kind and generous, rose to the occasion and decided to help by offering his truck and assistance to help him move over the weekend. "
5813,"Alex saw that John was having trouble finding a van to move his furniture. Alex, being kind and generous, rose to the occasion and decided to help by offering his truck and assistance to help him move over the weekend. "
5814,"Alex saw that John was having trouble finding a van to move his furniture. Alex, being kind and generous, rose to the occasion and decided to help by offering his truck and assistance to help him move over the weekend. "
5815,---------------
5816,Casey pulled the tooth to relieve the pain for their patient. 
5817,Casey pulled the tooth to relieve the pain for their patient. 
5818,Casey pulled the tooth to relieve the pain for their patient. 
5819,---------------
5820,Carson tried to fight Robin last night after Robin kissed his girlfriend. 
5821,Carson tried to fight Robin last night after Robin kissed his girlfriend. 
5822,Carson tried to fight Robin last night after Robin kissed his girlfriend. 
5823,---------------
5824,Cameron took Aubrey to a festival with a lot of good food. 
5825,Cameron took Aubrey to a festival with a lot of good food. 
5826,Cameron took Aubrey to a festival with a lot of good food. 
5827,---------------
5828,Kai was bored at the airport while waiting for a flight. They played card games. 
5829,Kai was bored at the airport while waiting for a flight. They played card games. 
5830,Kai was bored at the airport while waiting for a flight. They played card games. 
5831,---------------
5832,Bailey got a promotion at work after working there for only a week. 
5833,Bailey got a promotion at work after working there for only a week. 
5834,Bailey got a promotion at work after working there for only a week. 
5835,---------------
5836,Quinn held onto Tracy's forms because Tracy didn't want Quinn to lose them on the bus. 
5837,Quinn held onto Tracy's forms because Tracy didn't want Quinn to lose them on the bus. 
5838,Quinn held onto Tracy's forms because Tracy didn't want Quinn to lose them on the bus. 
5839,---------------
5840,Remy went into battle and helped saved the world from destruction. 
5841,Remy went into battle and helped saved the world from destruction. 
5842,Remy went into battle and helped saved the world from destruction. 
5843,---------------
5844,"Jordan had always been cruel, so it was no surprise when everyone was excited by his misfortune. The kids in the hallway said Jordan had seen his day. "
5845,"Jordan had always been cruel, so it was no surprise when everyone was excited by his misfortune. The kids in the hallway said Jordan had seen his day. "
5846,"Jordan had always been cruel, so it was no surprise when everyone was excited by his misfortune. The kids in the hallway said Jordan had seen his day. "
5847,---------------
5848,Kendall got ready and snatched their journal away to keep it private. 
5849,Kendall got ready and snatched their journal away to keep it private. 
5850,Kendall got ready and snatched their journal away to keep it private. 
5851,---------------
5852,Riley watched Jesse with their eyes as they walked out of the door. 
5853,Riley watched Jesse with their eyes as they walked out of the door. 
5854,Riley watched Jesse with their eyes as they walked out of the door. 
5855,---------------
5856,Lee's tooth had fallen out and he reached into his mouth and touched a nerve. 
5857,Lee's tooth had fallen out and he reached into his mouth and touched a nerve. 
5858,Lee's tooth had fallen out and he reached into his mouth and touched a nerve. 
5859,---------------
5860,Riley was the best of friends with the boy and did not like the others. 
5861,Riley was the best of friends with the boy and did not like the others. 
5862,Riley was the best of friends with the boy and did not like the others. 
5863,---------------
5864,Alex took care of his car in the right way and painted it so many times. 
5865,Alex took care of his car in the right way and painted it so many times. 
5866,Alex took care of his car in the right way and painted it so many times. 
5867,---------------
5868,Ash saved the beehive from destruction because honey is good for you. 
5869,Ash saved the beehive from destruction because honey is good for you. 
5870,Ash saved the beehive from destruction because honey is good for you. 
5871,---------------
5872,Austin spent all day building and re-building the art project for class. He wasn't happy with it and saw each tiny imperfection. 
5873,Austin spent all day building and re-building the art project for class. He wasn't happy with it and saw each tiny imperfection. 
5874,Austin spent all day building and re-building the art project for class. He wasn't happy with it and saw each tiny imperfection. 
5875,---------------
5876,Lee gave Taylor's friend a handshake and sneezed on their hand. 
5877,Lee gave Taylor's friend a handshake and sneezed on their hand. 
5878,Lee gave Taylor's friend a handshake and sneezed on their hand. 
5879,---------------
5880,Kendall altered Lee's course to go to the movies instead of the park. 
5881,Kendall altered Lee's course to go to the movies instead of the park. 
5882,Kendall altered Lee's course to go to the movies instead of the park. 
5883,---------------
5884,Addison invited Austin to a party they were gonna have at the lake. 
5885,Addison invited Austin to a party they were gonna have at the lake. 
5886,Addison invited Austin to a party they were gonna have at the lake. 
5887,---------------
5888,Bailey didn't make any friends on the trip. 
5889,Bailey didn't make any friends on the trip. 
5890,Bailey didn't make any friends on the trip. 
5891,---------------
5892,Riley and their friend were best friends. 
5893,Riley and their friend were best friends. 
5894,Riley and their friend were best friends. 
5895,---------------
5896,Sasha gave the team a sense of inspiration when they gave a pep talk. 
5897,Sasha gave the team a sense of inspiration when they gave a pep talk. 
5898,Sasha gave the team a sense of inspiration when they gave a pep talk. 
5899,---------------
5900,Kai improved Jan's work to help others understand what Jan was trying to do. 
5901,Kai improved Jan's work to help others understand what Jan was trying to do. 
5902,Kai improved Jan's work to help others understand what Jan was trying to do. 
5903,---------------
5904,Quinn was unhappy in the marriage and promptly filled for a divorce. 
5905,Quinn was unhappy in the marriage and promptly filled for a divorce. 
5906,Quinn was unhappy in the marriage and promptly filled for a divorce. 
5907,---------------
5908,Carson was already under the house working on the air conditioning and realized he forgot his tools. He asked Kai to grab them for him. 
5909,Carson was already under the house working on the air conditioning and realized he forgot his tools. He asked Kai to grab them for him. 
5910,Carson was already under the house working on the air conditioning and realized he forgot his tools. He asked Kai to grab them for him. 
5911,---------------
5912,"At home on his 10th birthday, Quinn, eager to enjoy the warm, Spring afternoon, threw a frisbee to his new companion, a large Golden Retriever. "
5913,"At home on his 10th birthday, Quinn, eager to enjoy the warm, Spring afternoon, threw a frisbee to his new companion, a large Golden Retriever. "
5914,"At home on his 10th birthday, Quinn, eager to enjoy the warm, Spring afternoon, threw a frisbee to his new companion, a large Golden Retriever. "
5915,---------------
5916,Carson was at a friends house and they decided to play video games. 
5917,Carson was at a friends house and they decided to play video games. 
5918,Carson was at a friends house and they decided to play video games. 
5919,---------------
5920,Kai handed back the computer. They didn't like using a Mac. 
5921,Kai handed back the computer. They didn't like using a Mac. 
5922,Kai handed back the computer. They didn't like using a Mac. 
5923,---------------
