0,AgeGender,AGE,50.05199056357273
0,AgeGender,GENDER,5.258800655481818
1,AgeGender,AGE,50.05199056357273
1,AgeGender,GENDER,5.258800655481818
10,AgeGender,AGE,38.49914491860666
10,AgeGender,GENDER,14.526973972546664
100,AgeGender,AGE,30.210135012387504
100,AgeGender,GENDER,-6.3524986880812495
101,AgeGender,AGE,30.210135012387504
101,AgeGender,GENDER,-6.3524986880812495
102,AgeGender,AGE,30.210135012387504
102,AgeGender,GENDER,-6.3524986880812495
103,AgeGender,AGE,27.279912843
103,AgeGender,GENDER,0.8435378201999999
104,AgeGender,AGE,8.527892917594114
104,AgeGender,GENDER,-2.5665107218352943
105,AgeGender,AGE,8.527892917594114
105,AgeGender,GENDER,-2.5665107218352943
106,AgeGender,AGE,8.527892917594114
106,AgeGender,GENDER,-2.5665107218352943
107,AgeGender,AGE,27.279912843
107,AgeGender,GENDER,0.8435378201999999
108,AgeGender,AGE,42.113696407666666
108,AgeGender,GENDER,-27.833368164199992
109,AgeGender,AGE,42.113696407666666
109,AgeGender,GENDER,-27.833368164199992
11,AgeGender,AGE,27.279912843
11,AgeGender,GENDER,0.8435378201999999
110,AgeGender,AGE,42.113696407666666
110,AgeGender,GENDER,-27.833368164199992
111,AgeGender,AGE,27.279912843
111,AgeGender,GENDER,0.8435378201999999
112,AgeGender,AGE,6.444795680507145
112,AgeGender,GENDER,3.957282717614286
113,AgeGender,AGE,6.444795680507145
113,AgeGender,GENDER,3.957282717614286
114,AgeGender,AGE,6.444795680507145
114,AgeGender,GENDER,3.957282717614286
115,AgeGender,AGE,27.279912843
115,AgeGender,GENDER,0.8435378201999999
116,AgeGender,AGE,52.47065436868824
116,AgeGender,GENDER,5.883854467217647
117,AgeGender,AGE,52.47065436868824
117,AgeGender,GENDER,5.883854467217647
118,AgeGender,AGE,52.47065436868824
118,AgeGender,GENDER,5.883854467217647
119,AgeGender,AGE,27.279912843
119,AgeGender,GENDER,0.8435378201999999
12,AgeGender,AGE,42.245375176980005
12,AgeGender,GENDER,-3.36019172413
120,AgeGender,AGE,37.94264234875715
120,AgeGender,GENDER,-22.913000562550003
121,AgeGender,AGE,37.94264234875715
121,AgeGender,GENDER,-22.913000562550003
122,AgeGender,AGE,37.94264234875715
122,AgeGender,GENDER,-22.913000562550003
123,AgeGender,AGE,27.279912843
123,AgeGender,GENDER,0.8435378201999999
124,AgeGender,AGE,52.024266018276194
124,AgeGender,GENDER,5.455620828780954
125,AgeGender,AGE,52.024266018276194
125,AgeGender,GENDER,5.455620828780954
126,AgeGender,AGE,52.024266018276194
126,AgeGender,GENDER,5.455620828780954
127,AgeGender,AGE,27.279912843
127,AgeGender,GENDER,0.8435378201999999
128,AgeGender,AGE,36.22067221175294
128,AgeGender,GENDER,-3.3840880494294114
129,AgeGender,AGE,36.22067221175294
129,AgeGender,GENDER,-3.3840880494294114
13,AgeGender,AGE,42.245375176980005
13,AgeGender,GENDER,-3.36019172413
130,AgeGender,AGE,36.22067221175294
130,AgeGender,GENDER,-3.3840880494294114
131,AgeGender,AGE,27.279912843
131,AgeGender,GENDER,0.8435378201999999
132,AgeGender,AGE,-13.237460327809522
132,AgeGender,GENDER,5.887282088661904
133,AgeGender,AGE,-13.237460327809522
133,AgeGender,GENDER,5.887282088661904
134,AgeGender,AGE,-13.237460327809522
134,AgeGender,GENDER,5.887282088661904
135,AgeGender,AGE,27.279912843
135,AgeGender,GENDER,0.8435378201999999
136,AgeGender,AGE,28.137971655246663
136,AgeGender,GENDER,-6.064821831199999
137,AgeGender,AGE,28.137971655246663
137,AgeGender,GENDER,-6.064821831199999
138,AgeGender,AGE,28.137971655246663
138,AgeGender,GENDER,-6.064821831199999
139,AgeGender,AGE,27.279912843
139,AgeGender,GENDER,0.8435378201999999
14,AgeGender,AGE,42.245375176980005
14,AgeGender,GENDER,-3.36019172413
140,AgeGender,AGE,32.67875931346
140,AgeGender,GENDER,10.777008584013334
141,AgeGender,AGE,32.67875931346
141,AgeGender,GENDER,10.777008584013334
142,AgeGender,AGE,32.67875931346
142,AgeGender,GENDER,10.777008584013334
143,AgeGender,AGE,27.279912843
143,AgeGender,GENDER,0.8435378201999999
144,AgeGender,AGE,-6.052501794335711
144,AgeGender,GENDER,-10.878903444814284
145,AgeGender,AGE,-6.052501794335711
145,AgeGender,GENDER,-10.878903444814284
146,AgeGender,AGE,-6.052501794335711
146,AgeGender,GENDER,-10.878903444814284
147,AgeGender,AGE,27.279912843
147,AgeGender,GENDER,0.8435378201999999
148,AgeGender,AGE,-3.401808134050004
148,AgeGender,GENDER,1.4548116771142854
149,AgeGender,AGE,-3.401808134050004
149,AgeGender,GENDER,1.4548116771142854
15,AgeGender,AGE,27.279912843
15,AgeGender,GENDER,0.8435378201999999
150,AgeGender,AGE,-3.401808134050004
150,AgeGender,GENDER,1.4548116771142854
151,AgeGender,AGE,27.279912843
151,AgeGender,GENDER,0.8435378201999999
152,AgeGender,AGE,150.81794319150558
152,AgeGender,GENDER,4.198476113000001
153,AgeGender,AGE,150.81794319150558
153,AgeGender,GENDER,4.198476113000001
154,AgeGender,AGE,150.81794319150558
154,AgeGender,GENDER,4.198476113000001
