4716,AgeGender,AGE,19.278314690543752
4716,AgeGender,GENDER,-1.2511643576374998
4717,AgeGender,AGE,19.278314690543752
4717,AgeGender,GENDER,-1.2511643576374998
4718,AgeGender,AGE,19.278314690543752
4718,AgeGender,GENDER,-1.2511643576374998
4719,AgeGender,AGE,27.279912843
4719,AgeGender,GENDER,0.8435378201999999
4720,AgeGender,AGE,40.82344626688236
4720,AgeGender,GENDER,-4.741426835111763
4721,AgeGender,AGE,40.82344626688236
4721,AgeGender,GENDER,-4.741426835111763
4722,AgeGender,AGE,40.82344626688236
4722,AgeGender,GENDER,-4.741426835111763
4723,AgeGender,AGE,27.279912843
4723,AgeGender,GENDER,0.8435378201999999
4724,AgeGender,AGE,15.140526430433331
4724,AgeGender,GENDER,-1.225179628383334
4725,AgeGender,AGE,15.140526430433331
4725,AgeGender,GENDER,-1.225179628383334
4726,AgeGender,AGE,15.140526430433331
4726,AgeGender,GENDER,-1.225179628383334
4727,AgeGender,AGE,27.279912843
4727,AgeGender,GENDER,0.8435378201999999
4728,AgeGender,AGE,52.11757210933793
4728,AgeGender,GENDER,-13.723266611927585
4729,AgeGender,AGE,52.11757210933793
4729,AgeGender,GENDER,-13.723266611927585
4730,AgeGender,AGE,52.11757210933793
4730,AgeGender,GENDER,-13.723266611927585
4731,AgeGender,AGE,27.279912843
4731,AgeGender,GENDER,0.8435378201999999
4732,AgeGender,AGE,26.518185238100003
4732,AgeGender,GENDER,-10.68071225164375
4733,AgeGender,AGE,26.518185238100003
4733,AgeGender,GENDER,-10.68071225164375
4734,AgeGender,AGE,26.518185238100003
4734,AgeGender,GENDER,-10.68071225164375
4735,AgeGender,AGE,27.279912843
4735,AgeGender,GENDER,0.8435378201999999
4736,AgeGender,AGE,3.3064657821615384
4736,AgeGender,GENDER,4.388926601938461
4737,AgeGender,AGE,3.3064657821615384
4737,AgeGender,GENDER,4.388926601938461
4738,AgeGender,AGE,3.3064657821615384
