7336,AgeGender,AGE,33.413269018907144
7336,AgeGender,GENDER,0.1615924352785712
7337,AgeGender,AGE,33.413269018907144
7337,AgeGender,GENDER,0.1615924352785712
7338,AgeGender,AGE,33.413269018907144
7338,AgeGender,GENDER,0.1615924352785712
7339,AgeGender,AGE,27.279912843
7339,AgeGender,GENDER,0.8435378201999999
7340,AgeGender,AGE,47.60174172409333
7340,AgeGender,GENDER,3.225246402486667
7341,AgeGender,AGE,47.60174172409333
7341,AgeGender,GENDER,3.225246402486667
7342,AgeGender,AGE,47.60174172409333
7342,AgeGender,GENDER,3.225246402486667
7343,AgeGender,AGE,27.279912843
7343,AgeGender,GENDER,0.8435378201999999
7344,AgeGender,AGE,38.6990241654
7344,AgeGender,GENDER,-17.499903615891665
7345,AgeGender,AGE,38.6990241654
7345,AgeGender,GENDER,-17.499903615891665
7346,AgeGender,AGE,38.6990241654
7346,AgeGender,GENDER,-17.499903615891665
7347,AgeGender,AGE,27.279912843
7347,AgeGender,GENDER,0.8435378201999999
7348,AgeGender,AGE,26.96922447034117
7348,AgeGender,GENDER,7.842392445829413
7349,AgeGender,AGE,26.96922447034117
7349,AgeGender,GENDER,7.842392445829413
7350,AgeGender,AGE,26.96922447034117
7350,AgeGender,GENDER,7.842392445829413
7351,AgeGender,AGE,27.279912843
7351,AgeGender,GENDER,0.8435378201999999
7352,AgeGender,AGE,74.92901363966428
7352,AgeGender,GENDER,-12.442829991892856
7353,AgeGender,AGE,74.92901363966428
7353,AgeGender,GENDER,-12.442829991892856
7354,AgeGender,AGE,74.92901363966428
7354,AgeGender,GENDER,-12.442829991892856
7355,AgeGender,AGE,27.279912843
7355,AgeGender,GENDER,0.8435378201999999
7356,AgeGender,AGE,81.0261794861
7356,AgeGender,GENDER,-14.657477068642857
7357,AgeGender,AGE,81.0261794861
7357,AgeGender,GENDER,-14.657477068642857
7358,AgeGender,AGE,81.0261794861
7358,AgeGender,GENDER,-14.657477068642857
7359,AgeGender,AGE,27.279912843
7359,AgeGender,GENDER,0.8435378201999999
7360,AgeGender,AGE,33.93279073792143
7360,AgeGender,GENDER,-5.603756736842858
7361,AgeGender,AGE,33.93279073792143
7361,AgeGender,GENDER,-5.603756736842858
7362,AgeGender,AGE,33.93279073792143
7362,AgeGender,GENDER,-5.603756736842858
7363,AgeGender,AGE,27.279912843
7363,AgeGender,GENDER,0.8435378201999999
7364,AgeGender,AGE,-4.10615968813158
7364,AgeGender,GENDER,-9.393449453647367
7365,AgeGender,AGE,-4.10615968813158
7365,AgeGender,GENDER,-9.393449453647367
7366,AgeGender,AGE,-4.10615968813158
7366,AgeGender,GENDER,-9.393449453647367
7367,AgeGender,AGE,27.279912843
7367,AgeGender,GENDER,0.8435378201999999
7368,AgeGender,AGE,11.355639284043756
7368,AgeGender,GENDER,-1.3168283859562502
7369,AgeGender,AGE,11.355639284043756
7369,AgeGender,GENDER,-1.3168283859562502
7370,AgeGender,AGE,11.355639284043756
7370,AgeGender,GENDER,-1.3168283859562502
7371,AgeGender,AGE,27.279912843
7371,AgeGender,GENDER,0.8435378201999999
7372,AgeGender,AGE,42.866442553893336
7372,AgeGender,GENDER,-3.6151406822466665
7373,AgeGender,AGE,42.866442553893336
7373,AgeGender,GENDER,-3.6151406822466665
7374,AgeGender,AGE,42.866442553893336
7374,AgeGender,GENDER,-3.6151406822466665
7375,AgeGender,AGE,27.279912843
7375,AgeGender,GENDER,0.8435378201999999
7376,AgeGender,AGE,5.678246509068753
7376,AgeGender,GENDER,-6.810733669174999
7377,AgeGender,AGE,5.678246509068753
7377,AgeGender,GENDER,-6.810733669174999
7378,AgeGender,AGE,5.678246509068753
7378,AgeGender,GENDER,-6.810733669174999
7379,AgeGender,AGE,27.279912843
7379,AgeGender,GENDER,0.8435378201999999
7380,AgeGender,AGE,7.369328488018754
7380,AgeGender,GENDER,-10.319473477518748
7381,AgeGender,AGE,7.369328488018754
7381,AgeGender,GENDER,-10.319473477518748
7382,AgeGender,AGE,7.369328488018754
7382,AgeGender,GENDER,-10.319473477518748
7383,AgeGender,AGE,27.279912843
7383,AgeGender,GENDER,0.8435378201999999
7384,AgeGender,AGE,23.99417230846875
7384,AgeGender,GENDER,9.739835245581247
7385,AgeGender,AGE,23.99417230846875
7385,AgeGender,GENDER,9.739835245581247
7386,AgeGender,AGE,23.99417230846875
7386,AgeGender,GENDER,9.739835245581247
7387,AgeGender,AGE,27.279912843
7387,AgeGender,GENDER,0.8435378201999999
7388,AgeGender,AGE,59.216902115819046
7388,AgeGender,GENDER,1.4092844226190475
7389,AgeGender,AGE,59.216902115819046
7389,AgeGender,GENDER,1.4092844226190475
7390,AgeGender,AGE,59.216902115819046
7390,AgeGender,GENDER,1.4092844226190475
7391,AgeGender,AGE,27.279912843
7391,AgeGender,GENDER,0.8435378201999999
7392,AgeGender,AGE,35.81413220322308
7392,AgeGender,GENDER,3.223840964292308
7393,AgeGender,AGE,35.81413220322308
7393,AgeGender,GENDER,3.223840964292308
7394,AgeGender,AGE,35.81413220322308
7394,AgeGender,GENDER,3.223840964292308
7395,AgeGender,AGE,27.279912843
7395,AgeGender,GENDER,0.8435378201999999
7396,AgeGender,AGE,133.07266205386924
7396,AgeGender,GENDER,1.1171986014153852
7397,AgeGender,AGE,133.07266205386924
7397,AgeGender,GENDER,1.1171986014153852
7398,AgeGender,AGE,133.07266205386924
7398,AgeGender,GENDER,1.1171986014153852
7399,AgeGender,AGE,27.279912843
7399,AgeGender,GENDER,0.8435378201999999
7400,AgeGender,AGE,41.58804935494168
7400,AgeGender,GENDER,6.002347206783335
7401,AgeGender,AGE,41.58804935494168
7401,AgeGender,GENDER,6.002347206783335
7402,AgeGender,AGE,41.58804935494168
7402,AgeGender,GENDER,6.002347206783335
7403,AgeGender,AGE,27.279912843
7403,AgeGender,GENDER,0.8435378201999999
7404,AgeGender,AGE,48.17584780668824
7404,AgeGender,GENDER,-2.0833113054941177
7405,AgeGender,AGE,48.17584780668824
7405,AgeGender,GENDER,-2.0833113054941177
7406,AgeGender,AGE,48.17584780668824
7406,AgeGender,GENDER,-2.0833113054941177
7407,AgeGender,AGE,27.279912843
7407,AgeGender,GENDER,0.8435378201999999
7408,AgeGender,AGE,16.099338703793336
7408,AgeGender,GENDER,-1.5409213002466635
7409,AgeGender,AGE,16.099338703793336
7409,AgeGender,GENDER,-1.5409213002466635
7410,AgeGender,AGE,16.099338703793336
7410,AgeGender,GENDER,-1.5409213002466635
7411,AgeGender,AGE,27.279912843
7411,AgeGender,GENDER,0.8435378201999999
7412,AgeGender,AGE,35.71236511894445
7412,AgeGender,GENDER,3.4848513786611104
7413,AgeGender,AGE,35.71236511894445
7413,AgeGender,GENDER,3.4848513786611104
7414,AgeGender,AGE,35.71236511894445
7414,AgeGender,GENDER,3.4848513786611104
7415,AgeGender,AGE,27.279912843
7415,AgeGender,GENDER,0.8435378201999999
7416,AgeGender,AGE,35.400782039333336
7416,AgeGender,GENDER,-1.6600282655666667
7417,AgeGender,AGE,35.400782039333336
7417,AgeGender,GENDER,-1.6600282655666667
7418,AgeGender,AGE,35.400782039333336
7418,AgeGender,GENDER,-1.6600282655666667
7419,AgeGender,AGE,27.279912843
7419,AgeGender,GENDER,0.8435378201999999
7420,AgeGender,AGE,52.480477282756254
7420,AgeGender,GENDER,5.777919333593751
7421,AgeGender,AGE,52.480477282756254
7421,AgeGender,GENDER,5.777919333593751
7422,AgeGender,AGE,52.480477282756254
7422,AgeGender,GENDER,5.777919333593751
7423,AgeGender,AGE,27.279912843
7423,AgeGender,GENDER,0.8435378201999999
7424,AgeGender,AGE,18.617554092691663
7424,AgeGender,GENDER,0.8413537680000003
7425,AgeGender,AGE,18.617554092691663
7425,AgeGender,GENDER,0.8413537680000003
7426,AgeGender,AGE,18.617554092691663
7426,AgeGender,GENDER,0.8413537680000003
7427,AgeGender,AGE,27.279912843
7427,AgeGender,GENDER,0.8435378201999999
7428,AgeGender,AGE,77.93009429942595
