3144,AgeGender,AGE,26.06931516406
3144,AgeGender,GENDER,0.0799979916360003
3145,AgeGender,AGE,26.06931516406
3145,AgeGender,GENDER,0.0799979916360003
3146,AgeGender,AGE,26.06931516406
3146,AgeGender,GENDER,0.0799979916360003
3147,AgeGender,AGE,27.279912843
3147,AgeGender,GENDER,0.8435378201999999
3148,AgeGender,AGE,30.044346097408333
3148,AgeGender,GENDER,0.5132390965166667
3149,AgeGender,AGE,30.044346097408333
3149,AgeGender,GENDER,0.5132390965166667
3150,AgeGender,AGE,30.044346097408333
3150,AgeGender,GENDER,0.5132390965166667
3151,AgeGender,AGE,27.279912843
3151,AgeGender,GENDER,0.8435378201999999
3152,AgeGender,AGE,97.48616624998
3152,AgeGender,GENDER,0.5823679119800012
3153,AgeGender,AGE,97.48616624998
3153,AgeGender,GENDER,0.5823679119800012
3154,AgeGender,AGE,97.48616624998
3154,AgeGender,GENDER,0.5823679119800012
3155,AgeGender,AGE,27.279912843
3155,AgeGender,GENDER,0.8435378201999999
3156,AgeGender,AGE,27.287037521091666
3156,AgeGender,GENDER,-8.822262648458333
3157,AgeGender,AGE,27.287037521091666
3157,AgeGender,GENDER,-8.822262648458333
3158,AgeGender,AGE,27.287037521091666
3158,AgeGender,GENDER,-8.822262648458333
3159,AgeGender,AGE,27.279912843
3159,AgeGender,GENDER,0.8435378201999999
3160,AgeGender,AGE,3.5355742305714277
3160,AgeGender,GENDER,-2.5114162155857143
3161,AgeGender,AGE,3.5355742305714277
3161,AgeGender,GENDER,-2.5114162155857143
3162,AgeGender,AGE,3.5355742305714277
3162,AgeGender,GENDER,-2.5114162155857143
3163,AgeGender,AGE,27.279912843
3163,AgeGender,GENDER,0.8435378201999999
3164,AgeGender,AGE,36.43654297031539
3164,AgeGender,GENDER,-13.067753541999998
3165,AgeGender,AGE,36.43654297031539
3165,AgeGender,GENDER,-13.067753541999998
3166,AgeGender,AGE,36.43654297031539
3166,AgeGender,GENDER,-13.067753541999998
3167,AgeGender,AGE,27.279912843
3167,AgeGender,GENDER,0.8435378201999999
3168,AgeGender,AGE,6.687407003233336
3168,AgeGender,GENDER,-6.514544962933332
3169,AgeGender,AGE,6.687407003233336
3169,AgeGender,GENDER,-6.514544962933332
3170,AgeGender,AGE,6.687407003233336
3170,AgeGender,GENDER,-6.514544962933332
3171,AgeGender,AGE,27.279912843
3171,AgeGender,GENDER,0.8435378201999999
