,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
500,500, Cameron shook Carson's head because he didn't believe the story. How would you describe Cameron? , Cameron was totally skeptical of Carson's wild story and gave him a serious side-eye.  How would you describe Cameron? ,2,1,2,0.13592326641082764,0.8796424865722656
501,501, Lee solved the world's water problem when he invented a new pump. What does Lee need to do before this? , Lee totally nailed the world's water crisis with his innovative new pump!  What does Lee need to do before this? ,1,1,1,0.1304236650466919,1.0341140031814575
502,502," After the interview went well, Carson shook Jan's hand again. How would Carson feel afterwards? "," After the meeting wrapped up, Carson gave Jan a solid handshake again.  How would Carson feel afterwards? ",1,1,1,0.12562406063079834,1.039106845855713
503,503, Jesse asked Addison's friends to go to the woods with him. What will Jesse want to do next? , Jesse asked Addison's homies to hit the woods with him.  What will Jesse want to do next? ,0,0,0,0.09571683406829834,0.7688970565795898
504,504, Aubrey swam in the pool after eating a meal from mcdonald's recently. What does Aubrey need to do before this? , Aubrey hit the pool after chowing down on some McDonald's grub recently.  What does Aubrey need to do before this? ,1,1,1,0.10290104150772095,0.7963902950286865
505,505, Bailey saved money because they wanted to buy something good. How would you describe Bailey? , Bailey pinched pennies so they could splurge on something sweet.  How would you describe Bailey? ,1,1,1,0.12800055742263794,0.7877910733222961
506,506, Jan used Robin's approach on how to make money at the company. What will Robin want to do next? , Jan adopted Robin's strategy for raking in dough at the company.  What will Robin want to do next? ,0,0,2,0.0947231650352478,0.8170493841171265
507,507," Ash performed better after drinking coffee, but had to give it up due to acid reflux. What does Ash need to do before this? "," Ash totally crushed his performance after downing a cup of joe, but had to quit because of some major heartburn issues.  What does Ash need to do before this? ",0,0,2,0.07809603214263916,0.6734637022018433
508,508, Jan had to move to another city for work but always visited home for christmas. What will their parents want to do next? ," Jan had to transfer to another city for college, but always made it home for the holidays.  What will their parents want to do next? ",1,1,2,0.10484778881072998,0.7403302192687988
509,509, Aubrey was having a sleepover in Casey's but during the night Aubrey got sick and was throwing up in the bathroom so Casey called Aubrey's parents to collect Aubrey. What does Casey need to do before this? ," Aubrey was having a sleepover at Casey's place, but things took a turn when she started feeling sick and had to puke in the bathroom. Casey called Aubrey's parents to come pick her up.  What does Casey need to do before this? ",2,2,2,0.10356533527374268,0.9682060480117798
510,510," After getting a passport and plane tickets, Casey visited another country. What will Casey want to do next? "," After scoring a sick passport and some sweet plane tickets, Casey embarked on an epic adventure to a far-off land.  What will Casey want to do next? ",1,1,1,0.07784843444824219,0.71635901927948
511,511," Knowing that the assignments are part of the semester grade, Sydney took schoolwork seriously. How would Others feel as a result? "," Since she knew that her assignments were a big part of her semester grade, Sydney was super diligent about getting them done right.  How would Others feel as a result? ",2,1,2,0.06631040573120117,0.6211012601852417
512,512, Robin wanted to go out for the night so she went with Jan and her friends. How would Jan feel as a result? ," Robin was totally down for a night out, so she rolled with Jan and her squad.  How would Jan feel as a result? ",1,1,1,0.1017943024635315,0.7406331300735474
513,513, Carson ate the candy Bailey gave them and it was really good. What does Carson need to do before this? ," Carson absolutely loved the candy Bailey gave them - it was like, the best thing ever!  What does Carson need to do before this? ",0,0,0,0.10990381240844727,0.9382628202438354
514,514, Robin went to the polls and posted her ballot for the candidate she wanted. What will Robin want to do next? , Robin hit the polls and cast her vote for the candidate she was totally feeling!  What will Robin want to do next? ,1,2,2,0.09467089176177979,0.7924695611000061
515,515, Tracy went camping during the weekend because he wanted to get away. How would you describe Tracy? , Tracy hit the road for a camping trip over the weekend to escape reality and find some chill vibes.  How would you describe Tracy? ,1,1,1,0.1693403720855713,0.8930052518844604
516,516, Kai would fall down because they don't know how to properly ice skate. How would you describe Kai? , Kai would totally wipe out on the ice because they don't know how to skate like a pro yet.  How would you describe Kai? ,2,2,2,0.1300908327102661,0.8243824243545532
517,517, It had been a long hard battle but now Riley laid down their arms. How would Riley feel afterwards? , Riley finally threw in the towel after a super intense and epic struggle.  How would Riley feel afterwards? ,2,2,1,0.09735453128814697,0.7573903203010559
518,518, Riley said it was better to go than to stay at the party. How would you describe Riley? , Riley thought it was way more fun to bounce out of there than to stick around at the party.  How would you describe Riley? ,2,2,2,0.14337044954299927,0.8206605911254883
519,519, Jesse was a new person who just started at Riley's work.  Riley had heard rumors that Jesse was hoping to get the management position that Riley secretly had their heart set on. What will Riley want to do next? ," Jesse was a fresh face at Riley's workplace, and word had it that they were gunning for the management position that Riley had their eye on.  What will Riley want to do next? ",0,0,1,0.06307739019393921,0.6516324877738953
520,520, Carson enjoyed sports and liked to watch the games. They collected baseball cards. What will Carson want to do next? , Carson was totally into sports and loved collecting baseball cards - it was like their favorite thing to do!  What will Carson want to do next? ,2,2,2,0.12145745754241943,0.8826539516448975
521,521, Kai handed back the money when the cashier gave him too much change back. How would Others feel as a result? ," Kai was like, ""Whoa, you gave me too much change back!"" and then he handed it back to the cashier.  How would Others feel as a result? ",2,2,0,0.10693103075027466,0.8010923862457275
522,522, Austin decided to attend his law school reunion which was held last Saturday evening.  Austin enjoyed meeting up with former classmates. What does Austin need to do before this? , Austin was super stoked to attend his law school reunion last weekend and catch up with his old buddies from class.  What does Austin need to do before this? ,0,0,0,0.06650596857070923,0.6099528670310974
523,523, Jesse went a bit far when they were drinking at the bar. How would Jesse feel afterwards? , Jesse totally lost control when they were hammered at the bar last night.  How would Jesse feel afterwards? ,1,1,1,0.08540058135986328,0.6930829286575317
524,524, Quinn wore jeans the next day after being warned it violated the dress code. How would you describe Quinn? ," Quinn rocked her favorite jeans the next day, totally ignoring the dress code warning! 😜  How would you describe Quinn? ",2,2,2,0.149627685546875,1.0369441509246826
525,525, Bailey went away for a few weeks with family on a vacation and had a wonderful time on their trip. What will Bailey want to do next? , Bailey took a sickeningly sweet family vacay and had an epic time exploring new lands with the fam! 😎  What will Bailey want to do next? ,2,1,1,0.08915960788726807,0.717208981513977
526,526," Carson was trying to study for a big test, so Carson turned Sydney's music down. Why did Carson do this? "," Carson was hustling to cram for a major test, so Carson had to turn down Sydney's sick beats.  Why did Carson do this? ",2,2,2,0.1150749921798706,0.9539735317230225
527,527, Robin walked the same route to school with Jan's friends. What will happen to Robin? , Robin and her squad cruised down the same street to school with Jan's peeps.  What will happen to Robin? ,2,2,2,0.1084185242652893,0.7639618515968323
528,528, Robin went with Jan's friends to the school carnival. What will Robin want to do next? , Robin hung out with Jan's crew at the school carnival!  What will Robin want to do next? ,0,0,0,0.0971231460571289,0.8303310871124268
529,529, Jesse got the results for the test and got an A as a grade. Why did Jesse do this? ," Jesse totally killed it on the test and got an A+, dude!  Why did Jesse do this? ",2,2,2,0.1186819076538086,0.8046376705169678
530,530, Robin took the test quickly because they wanted to pass quickly with flying colors. What will Robin want to do next? , Robin breezed through the test in a flash because they were determined to ace it!  What will Robin want to do next? ,0,0,1,0.10584717988967896,0.8224514126777649
531,531, Addison had finished a semester of school. They left for home. How would Addison feel afterwards? , Addison wrapped up their semester and hit the road back home.  How would Addison feel afterwards? ,0,0,0,0.11727464199066162,0.8464206457138062
532,532, Austin wrapped a belt around the waist of the bull rider. Why did Austin do this? ," Austin put a cool belt around the waist of the bull rider, adding a stylish touch to his already-rad ride.  Why did Austin do this? ",1,0,0,0.15649616718292236,1.093652606010437
533,533, Tracy took Sydney to school after Sydney missed the school bus this morning. How would you describe Tracy? ," Tracy was like, ""Oh noooo, Sydney missed the bus! 😱"" So she took Syd to school instead. 🚗👩‍👧  How would you describe Tracy? ",2,0,2,0.149874746799469,0.9122750163078308
534,534, Quinn afforded every nice meal after getting a substantial raise at work. What does Quinn need to do before this? , Quinn splurged on some delicious meals after scoring a major pay raise at work.  What does Quinn need to do before this? ,0,0,0,0.11718940734863281,0.8780011534690857
535,535, Kendall kept the ball rolling and asked the next contestant a question. Why did Kendall do this? , Kendall kept the momentum going and asked the next contestant a question that was totally on point.  Why did Kendall do this? ,2,2,2,0.13974988460540771,0.9925429821014404
536,536, Quinn murders Remy's wife after Remy stole a lot of money from the family. How would Remy feel as a result? , Quinn kills Remy's wife after Remy steals a ton of cash from their fam.  How would Remy feel as a result? ,2,2,2,0.09870779514312744,0.8670605421066284
537,537, Taylor caught their boyfriend sending texts to another girl. What will Taylor want to do next? , Taylor caught dude sexting another chick. 😱  What will Taylor want to do next? ,2,2,2,0.09790033102035522,0.8272963762283325
538,538," Riley told her dog Lee to ""stay"" so he didn't follow her down the street. Why did Riley do this? "," Riley instructed Lee, her loyal pup, to ""chill here"" so he wouldn't follow her on her stroll down the street.  Why did Riley do this? ",2,2,2,0.10938942432403564,0.8994022607803345
539,539, Kendall bought anything required because they knew that failure wasn't an option. How would you describe Kendall? , Kendall got everything they needed because they knew they couldn't afford to mess up.  How would you describe Kendall? ,2,2,1,0.09349113702774048,0.6572272181510925
540,540," During the speech, Remy gave Casey's interpretation of the situation to the guests. What does Remy need to do before this? "," During the speech, Remy totally ripped Casey's interpretation of the situation and gave it to the guests.  What does Remy need to do before this? ",1,0,0,0.09470385313034058,0.957165539264679
541,541, Robin took a very long time to clean the windows of her house. How would you describe Robin? ," Robin was taking forever to clean her windows, like, seriously, it was taking her forever!  How would you describe Robin? ",1,1,1,0.14843469858169556,0.9793830513954163
542,542," Whenever opportunity arises, Riley prefers driving himself to any destination. He just makes sure he studies the map carefully with the aid of the GPS. Why did Riley do this? "," Riley loves cruisin' around in his car, and he always makes sure to map out his route with GPS before hitting the road.  Why did Riley do this? ",0,0,1,0.053150713443756104,0.5167900323867798
543,543, Bailey was a fast learner. How would you describe Bailey? , Bailey was a total rockstar when it came to learning new things - she picked everything up super quickly!  How would you describe Bailey? ,1,1,2,0.17685723304748535,1.0281975269317627
544,544, Sasha worked as a nurse and often stepped in and protected patients rights. What will happen to the patients? ," Sasha was a total badass as a nurse and always stood up for her patients' rights, like a boss!  What will happen to the patients? ",0,0,1,0.11983102560043335,0.8028928637504578
545,545, Jesse ate their cereal and didn't leave any for everyone else. How would you describe Jesse? ," Jesse wolfed down their cereal like there was no tomorrow, and now everyone else is left high and dry.  How would you describe Jesse? ",2,2,1,0.1291986107826233,0.7048179507255554
546,546," While at summer camp, Remy had a ton of fun and made more friends. How would Remy feel afterwards? ", Remy totally crushed it at summer camp and made so many new buds!  How would Remy feel afterwards? ,2,2,2,0.09249722957611084,0.7284079790115356
547,547, Ash made a mistake but then they redeemed themselves. Why did Ash do this? ," Ash totally messed up, but then they showed major improvement and redeemed themselves!  Why did Ash do this? ",2,2,2,0.1494605541229248,1.0772552490234375
548,548, Alex was wondering how to send the document to Bailey. Bailey told Alex to send the pdf. How would Bailey feel afterwards? ," Alex was like, ""Hey, how can I send this doc to Bailey?"", and Bailey was all, ""Just send it as a pdf, duh!  How would Bailey feel afterwards? ",1,1,1,0.08645057678222656,0.8708534836769104
549,549, Robin left the food so that the cats would have something to eat. Why did Robin do this? ," Robin totally forgot about the food and left it for the cats, like, so they could have something to munch on.  Why did Robin do this? ",0,0,0,0.11480379104614258,0.8889520168304443
550,550, Alex paid attention to the details and answered the trick question on their science exam correctly. How would Alex feel afterwards? , Alex nailed the tricky question on their science exam by paying close attention to the details! 😎  How would Alex feel afterwards? ,2,2,2,0.09445524215698242,0.8296833038330078
551,551, Ash did know how to react so he accepted Alex's invitation. What will happen to Alex? ," Ash was totally stoked when Alex invited him to hang out, so he quickly accepted the invitation.  What will happen to Alex? ",0,0,0,0.1418851613998413,0.9296911954879761
552,552, Tracy crowded around the group to tell them her funny story. What will Tracy want to do next? , Tracy gathered around her friends and shared a hilarious tale.  What will Tracy want to do next? ,2,2,1,0.09294521808624268,0.7536965608596802
553,553, Lee is great on remembering difficult numbers or is he . What will Lee want to do next? ," Lee is totally ace at remembering those hard-to-recall numbers, right?  What will Lee want to do next? ",0,2,2,0.11632019281387329,0.8425639271736145
554,554, Jan was new to the neighborhood and went out running one morning. Jan found new friends in the neighborhood on her run. How would Others feel as a result? ," Jan was totally new to the 'hood and went for a run one morning, and she even found some cool peeps to hang with!  How would Others feel as a result? ",1,2,2,0.082455575466156,0.7168436646461487
555,555, Kendall wrapped a bandage around my neck after getting injured in a fight. What will Kendall want to do next? , Kendall was like a total hero and wrapped a bandage around my neck after I got hurt in this crazy fight.  What will Kendall want to do next? ,2,2,2,0.12011480331420898,0.9907770156860352
556,556, Cameron won last year's race by a nose. This year Cameron trained extra hard for the race. Why did Cameron do this? ," Cameron totally crushed the competition last year and dominated the race! This year, they've been putting in some serious work to take their skills to the next level.  Why did Cameron do this? ",1,1,1,0.04910629987716675,0.507713794708252
557,557," Robin had a hard time understanding the concept, so she let Carson explain it more thoroughly. How would Carson feel as a result? "," Robin was totally confused about the concept, so she let Carson break it down for her in more detail.  How would Carson feel as a result? ",2,2,0,0.10279333591461182,0.8993324041366577
558,558, Jesse used Kendall's phone even after Kendall said they did not have permission to. How would Kendall feel as a result? , Jesse seriously dissed Kendall's phone without their permission! 😱  How would Kendall feel as a result? ,2,1,2,0.09421366453170776,0.8157999515533447
559,559, Kai was thirteen and had outgrown their shoes over the past year. What does Kai need to do before this? ," Kai had been wearing their shoes for a hot minute now, but they were totally too small for them!  What does Kai need to do before this? ",0,0,0,0.11605286598205566,0.8166475892066956
560,560, Jesse lived with their wife in a tiny apartment and really wanted to adopt some kids. What does Jesse need to do before this? , Jesse had been living with their partner in a small pad and were totally stoked about becoming parents!  What does Jesse need to do before this? ,2,2,1,0.06431686878204346,0.5830488204956055
561,561, Kai grabbed Carson's tools and put them away because Carson was too lazy to do it themselves. What does Kai need to do before this? , Kai stepped in and took care of putting away Carson's tools because they were being too chill about it.  What does Kai need to do before this? ,2,0,0,0.10571342706680298,0.7775359153747559
562,562, Cameron took Carson away for a long time after the death of his mother. How would Carson feel as a result? ," Cameron was like, 'I need some time alone with Carson after my mom died,' so he took him away for a while.  How would Carson feel as a result? ",1,1,1,0.1064346432685852,0.9036893248558044
563,563," After accidentally spilling water on his jeans, Jesse went too far when he yelled at his brother. How would Jesse feel afterwards? "," After Jesse spilled water on his jeans, he totally freaked out and yelled at his bro for no reason.  How would Jesse feel afterwards? ",2,2,2,0.0951453447341919,0.7984191179275513
