,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
1000,1000, Sydney gave a raise to all of the people that worked at her company. What will Others want to do next? , Sydney distributed a compensation boost to all staffers across her organization.  What will Others want to do next? ,2,2,1,0.09661805629730225,0.6802583932876587
1001,1001, Carson was trying to work a crossword puzzle and could not solve it; he was frustrated. What does Carson need to do before this? , Carson was grappling with the crossword puzzle and finding it to be a frustrating challenge.  What does Carson need to do before this? ,2,2,2,0.14600181579589844,0.9436360597610474
1002,1002, Kendall went to the movies with Jan's friends when Jan was away. What will Kendall want to do next? , Kendall spent time with Jan's social circle at the theater during her absence.  What will Kendall want to do next? ,2,2,2,0.09236210584640503,0.751031219959259
1003,1003, Jordan had a hard time empathizing with other people around them. How would you describe Jordan? , Jordan faced challenges in connecting with others on a deeper level and comprehending their experiences.  How would you describe Jordan? ,2,1,1,0.16072040796279907,0.8391599059104919
1004,1004, Jesse and Addison started dating.  Addison invited Jesse on a camping trip with their friends. What does Jesse need to do before this? ," Jesse and Addison began their romantic journey together, and Addison invited Jesse to join her and their friends on an exciting camping adventure.  What does Jesse need to do before this? ",1,1,0,0.07408630847930908,0.8176286220550537
1005,1005, Carson took pictures of all of the children at the birthday party. How would the parents feel as a result? , Carson documented the playful scenes of the young ones at the celebration.  How would the parents feel as a result? ,2,2,2,0.06983071565628052,0.5928166508674622
1006,1006, It was time to end work for Carson and Austin took over for them. What will happen to Austin? ," As the shift came to an end, Carson passed the baton to Austin, allowing them to assume responsibility for the remaining tasks.  What will happen to Austin? ",2,2,2,0.11561340093612671,0.7651209235191345
1007,1007, Cameron heard that they had gone missing and so he spent hours looking until he found Skylar's friends. How would you describe Cameron? , Cameron became aware that a group of individuals had gone missing and thus he devoted several hours to locating them until he successfully identified the whereabouts of Skylar's companions.  How would you describe Cameron? ,0,0,0,0.0690993070602417,0.6130950450897217
1008,1008, Quinn murders Remy's wife on that cold winters night in December. What will happen to Remy? ," On a cold December evening, Quinn committed a heinous act, ending the life of Remy's partner in a senseless murder.  What will happen to Remy? ",0,0,0,0.10751211643218994,0.8542933464050293
1009,1009, Robin went with Jan's friends to school to register for classes. What does Robin need to do before this? , Robin went along with Jan's group to school to settle some administrative tasks before diving into the new academic year.  What does Robin need to do before this? ,1,1,1,0.07383722066879272,0.7078118920326233
1010,1010, Robin got gas at the gas station and payed for what they bought. How would you describe Robin? , Robin obtained fuel at the gas station and settled the financial obligation for their purchase.  How would you describe Robin? ,1,0,1,0.2124086618423462,1.0941896438598633
1011,1011, Robin pumped their gas at the station and spilled the gas on herself. How would Robin feel afterwards? ," The individual at the gas station pumped fuel into their vehicle and made a careless move, resulting in a splash of gas on their person.  How would Robin feel afterwards? ",2,2,0,0.034884124994277954,0.467827171087265
1012,1012, Austin blew smoke from his lips as he sat on the bench and puffed on his pipe. What does Austin need to do before this? , Austin released a wispy veil of smoke from his face as he sat comfortably on the bench and savored his pipe.  What does Austin need to do before this? ,2,2,2,0.10686618089675903,0.8708651661872864
1013,1013, Jesse likes going to school and has good grades. Jesse took a big test this morning and did well on the it. How would you describe Jesse's personality? ," Jesse is an accomplished student who consistently demonstrates academic excellence. This morning, they successfully completed a challenging test.  How would you describe Jesse's personality? ",1,2,2,0.06029301881790161,0.5168259739875793
1014,1014, The people bullied Sasha all her life. But Sasha got revenge on the people. What will the people want to do next? ," Sasha experienced persistent bullying, but ultimately found a way to turn the tables on her aggressors.  What will the people want to do next? ",1,2,2,0.07577461004257202,0.5608192086219788
1015,1015, Jordan read a lot of books about his favorite hobby. How would you describe Jordan? ," Jordan consumed a wealth of knowledge on his cherished pursuit, demonstrating a voracious appetite for reading.  How would you describe Jordan? ",0,0,0,0.11937952041625977,0.6677729487419128
1016,1016, Austin wanted to celebrate his parent's 30 year wedding anniversary. What does Austin need to do before this? , Austin looked forward to marking the occasion of his parents' three-decade union with a meaningful celebration.  What does Austin need to do before this? ,0,0,2,0.07938265800476074,0.6009674072265625
1017,1017," Addison was going to be working late. To help out, Jesse offered to walk Addison's dog. What will Jesse want to do next? "," Jesse noticed that Addison was going to be busy, so they offered to help out by taking Addison's dog for a walk.  What will Jesse want to do next? ",1,2,2,0.08757025003433228,0.7774441838264465
1018,1018, Carson wanted to travel to Jesse so he got into the car. What will Carson want to do next? ," Carson, feeling adventurous, entered their vehicle and embarked on a journey to meet Jesse.  What will Carson want to do next? ",0,0,0,0.11098659038543701,0.8279184103012085
1019,1019," After years of bullying in high school, Sasha graduated at the top of her class and got a great job. Sasha got revenge on the people. How would you describe Sasha? "," Sasha's journey from a challenging high school experience to a prestigious job is a testament to their unwavering dedication and resolve. With determination, Sasha achieved their goals and left their bullies in the dust.  How would you describe Sasha? ",2,2,2,0.04869776964187622,0.49114060401916504
